0.590669535,0.005625898,0.396397849,0.142044608,,0.5907,0.0056,0.3964,0.142
0.481594515,0.005539858,0.295483871,0.132488915,,0.4816,0.0055,0.2955,0.1325
0.382044905,0.005759239,0.29811828,0.105298894,,0.382,0.0058,0.2981,0.1053
0.30243345,0.004467836,0.170645161,0.053123993,,0.3024,0.0045,0.1706,0.0531
0.241254369,0.003019018,0.154408602,0.051507397,,0.2413,0.003,0.1544,0.0515
0.19239715,0.00327297,0.13733871,0.041305397,,0.1924,0.0033,0.1373,0.0413
0.154140898,0.002570849,0.099543011,0.019317673,,0.1541,0.0026,0.0995,0.0193
